name,kind,weight,threshold_lambda,oof_qwk,oof_lift_vs_step25,test_l1,pub_dist,pri_dist,changed,improved,worsened,mean_delta_abs_error,risky_promotions,core_demotions,public_changed,private_changed,thresholds
step25_llm_zeroshot_blend_w0p0075_l1p0,label_blend,0.0075,1.0,0.6598626276931931,-0.0013979306860397722,0.1690419422721915,"{1: 125, 2: 60, 3: 56, 4: 35, 5: 22}","{1: 137, 2: 67, 3: 39, 4: 32, 5: 23}",41,18,23,-0.12195121951219512,0,6,4,8,"1.907828,2.527947,3.237798,4.091852"
step25_llm_zeroshot_resid_w0p0075_l1p0,residual_blend,0.0075,1.0,0.6598626276931931,-0.0013979306860397722,0.1690419422721915,"{1: 125, 2: 60, 3: 56, 4: 35, 5: 22}","{1: 137, 2: 67, 3: 39, 4: 32, 5: 23}",41,18,23,-0.12195121951219512,0,6,4,8,"1.907828,2.527947,3.237798,4.091852"
step25_pairwise_e5_blend_w0p0075_l0p5,label_blend,0.0075,0.5,0.6598411104802311,-0.0014194478990018355,0.19253187515809755,"{1: 126, 2: 65, 3: 52, 4: 33, 5: 22}","{1: 142, 2: 63, 3: 42, 4: 29, 5: 22}",98,46,52,-0.061224489795918366,0,20,13,19,"1.925576,2.559921,3.278177,4.116295"
step25_pairwise_e5_resid_w0p0075_l0p5,residual_blend,0.0075,0.5,0.6598411104802311,-0.0014194478990018355,0.19253187515809755,"{1: 126, 2: 65, 3: 52, 4: 33, 5: 22}","{1: 142, 2: 63, 3: 42, 4: 29, 5: 22}",98,46,52,-0.061224489795918366,0,20,13,19,"1.925576,2.559921,3.278177,4.116295"
step25_specter2_finetune_blend_w0p0300_l4p0,label_blend,0.03,4.0,0.6598352970073549,-0.0014252613718780394,0.18582046576212438,"{1: 125, 2: 64, 3: 53, 4: 34, 5: 22}","{1: 138, 2: 67, 3: 41, 4: 29, 5: 23}",58,27,31,-0.06896551724137931,0,11,9,13,"1.909926,2.546167,3.259585,4.097011"
step25_pairwise_e5_blend_w0p0150_l4p0,label_blend,0.015,4.0,0.6597684898765541,-0.0014920685026788005,0.17910905636615124,"{1: 126, 2: 61, 3: 54, 4: 35, 5: 22}","{1: 139, 2: 66, 3: 40, 4: 31, 5: 22}",54,25,29,-0.07407407407407407,0,11,7,14,"1.914594,2.538082,3.253994,4.100503"
step25_pairwise_e5_resid_w0p0150_l4p0,residual_blend,0.015,4.0,0.6597684898765541,-0.0014920685026788005,0.17910905636615124,"{1: 126, 2: 61, 3: 54, 4: 35, 5: 22}","{1: 139, 2: 66, 3: 40, 4: 31, 5: 22}",54,25,29,-0.07407407407407407,0,11,7,14,"1.914594,2.538082,3.253994,4.100503"
step25_pairwise_e5_blend_w0p0300_l0p5,label_blend,0.03,0.5,0.6597684015742789,-0.00149215680495407,0.18917617046011098,"{1: 126, 2: 64, 3: 51, 4: 35, 5: 22}","{1: 139, 2: 66, 3: 42, 4: 29, 5: 22}",84,39,45,-0.07142857142857142,1,19,10,16,"1.918521,2.548971,3.271996,4.112489"
step25_specter2_finetune_blend_w0p0025_l0p5,label_blend,0.0025,0.5,0.6597575905303346,-0.0015029678488983622,0.18917617046011098,"{1: 126, 2: 64, 3: 53, 4: 34, 5: 21}","{1: 139, 2: 66, 3: 42, 4: 30, 5: 21}",85,43,42,0.011764705882352941,0,23,13,17,"1.915559,2.548305,3.275202,4.144668"
step25_specter2_finetune_resid_w0p0025_l0p5,residual_blend,0.0025,0.5,0.6597575905303346,-0.0015029678488983622,0.18917617046011098,"{1: 126, 2: 64, 3: 53, 4: 34, 5: 21}","{1: 139, 2: 66, 3: 42, 4: 30, 5: 21}",85,43,42,0.011764705882352941,0,23,13,17,"1.915559,2.548305,3.275202,4.144668"
step25_openalex_anchor_blend_w0p0100_l2p0,label_blend,0.01,2.0,0.6597451157401069,-0.0015154426391260634,0.18917617046011095,"{1: 126, 2: 64, 3: 51, 4: 35, 5: 22}","{1: 139, 2: 66, 3: 40, 4: 30, 5: 23}",60,28,32,-0.06666666666666667,0,7,10,13,"1.917572,2.544818,3.251994,4.084242"
step25_openalex_anchor_resid_w0p0100_l2p0,residual_blend,0.01,2.0,0.6597451157401069,-0.0015154426391260634,0.18917617046011095,"{1: 126, 2: 64, 3: 51, 4: 35, 5: 22}","{1: 139, 2: 66, 3: 40, 4: 30, 5: 23}",60,28,32,-0.06666666666666667,0,7,10,13,"1.917572,2.544818,3.251994,4.084242"
step25_pairwise_e5_blend_w0p0025_l0p5,label_blend,0.0025,0.5,0.6597384396468621,-0.0015221187323708474,0.19253187515809755,"{1: 126, 2: 65, 3: 52, 4: 33, 5: 22}","{1: 139, 2: 66, 3: 42, 4: 29, 5: 22}",91,46,45,0.01098901098901099,0,21,13,16,"1.914583,2.563793,3.274475,4.124219"
step25_pairwise_e5_resid_w0p0025_l0p5,residual_blend,0.0025,0.5,0.6597384396468621,-0.0015221187323708474,0.19253187515809755,"{1: 126, 2: 65, 3: 52, 4: 33, 5: 22}","{1: 139, 2: 66, 3: 42, 4: 29, 5: 22}",91,46,45,0.01098901098901099,0,21,13,16,"1.914583,2.563793,3.274475,4.124219"
step25_deberta_v3_blend_w0p0050_l0p5,label_blend,0.005,0.5,0.659735779694933,-0.001524778684299899,0.18917617046011098,"{1: 126, 2: 64, 3: 52, 4: 34, 5: 22}","{1: 140, 2: 65, 3: 42, 4: 29, 5: 22}",79,39,40,-0.012658227848101266,0,17,11,17,"1.916810,2.553025,3.266572,4.122460"
step25_deberta_v3_resid_w0p0050_l0p5,residual_blend,0.005,0.5,0.659735779694933,-0.001524778684299899,0.18917617046011098,"{1: 126, 2: 64, 3: 52, 4: 34, 5: 22}","{1: 140, 2: 65, 3: 42, 4: 29, 5: 22}",79,39,40,-0.012658227848101266,0,17,11,17,"1.916810,2.553025,3.266572,4.122460"
step25_openalex_anchor_blend_w0p0075_l1p0,label_blend,0.0075,1.0,0.6597076526657799,-0.0015529057134530122,0.18582046576212444,"{1: 126, 2: 63, 3: 53, 4: 34, 5: 22}","{1: 138, 2: 67, 3: 41, 4: 29, 5: 23}",59,28,31,-0.05084745762711865,0,8,10,13,"1.914661,2.542542,3.258968,4.086730"
step25_openalex_anchor_resid_w0p0075_l1p0,residual_blend,0.0075,1.0,0.6597076526657799,-0.0015529057134530122,0.18582046576212444,"{1: 126, 2: 63, 3: 53, 4: 34, 5: 22}","{1: 138, 2: 67, 3: 41, 4: 29, 5: 23}",59,28,31,-0.05084745762711865,0,8,10,13,"1.914661,2.542542,3.258968,4.086730"
step25_deberta_v3_blend_w0p0075_l0p5,label_blend,0.0075,0.5,0.6597071078440648,-0.0015534505351680883,0.16233053287621832,"{1: 122, 2: 63, 3: 57, 4: 34, 5: 22}","{1: 136, 2: 66, 3: 45, 4: 28, 5: 23}",39,18,21,-0.07692307692307693,0,9,4,9,"1.901662,2.523498,3.270579,4.088102"
step25_deberta_v3_resid_w0p0075_l0p5,residual_blend,0.0075,0.5,0.6597071078440648,-0.0015534505351680883,0.16233053287621832,"{1: 122, 2: 63, 3: 57, 4: 34, 5: 22}","{1: 136, 2: 66, 3: 45, 4: 28, 5: 23}",39,18,21,-0.07692307692307693,0,9,4,9,"1.901662,2.523498,3.270579,4.088102"
step25_specter2_finetune_blend_w0p0300_l1p0,label_blend,0.03,1.0,0.6597032847661075,-0.0015572736131254095,0.1858204657621244,"{1: 125, 2: 64, 3: 54, 4: 33, 5: 22}","{1: 138, 2: 67, 3: 41, 4: 30, 5: 22}",61,30,31,-0.01639344262295082,0,13,10,14,"1.910552,2.546162,3.263015,4.106543"
step25_pairwise_e5_blend_w0p0100_l2p0,label_blend,0.01,2.0,0.6597017385698183,-0.0015588198094146355,0.1824647610641378,"{1: 126, 2: 62, 3: 53, 4: 35, 5: 22}","{1: 139, 2: 66, 3: 39, 4: 31, 5: 23}",54,25,29,-0.07407407407407407,0,10,8,12,"1.913855,2.540978,3.250884,4.088393"
step25_pairwise_e5_resid_w0p0100_l2p0,residual_blend,0.01,2.0,0.6597017385698183,-0.0015588198094146355,0.1824647610641378,"{1: 126, 2: 62, 3: 53, 4: 35, 5: 22}","{1: 139, 2: 66, 3: 39, 4: 31, 5: 23}",54,25,29,-0.07407407407407407,0,10,8,12,"1.913855,2.540978,3.250884,4.088393"
step25_scibert_finetune_blend_w0p0150_l1p0,label_blend,0.015,1.0,0.6596955719781974,-0.0015649864010355286,0.18917617046011098,"{1: 126, 2: 64, 3: 52, 4: 34, 5: 22}","{1: 139, 2: 66, 3: 40, 4: 31, 5: 22}",66,30,36,-0.09090909090909091,0,14,11,14,"1.914260,2.545037,3.255276,4.115697"
step25_scibert_finetune_resid_w0p0150_l1p0,residual_blend,0.015,1.0,0.6596955719781974,-0.0015649864010355286,0.18917617046011098,"{1: 126, 2: 64, 3: 52, 4: 34, 5: 22}","{1: 139, 2: 66, 3: 40, 4: 31, 5: 22}",66,30,36,-0.09090909090909091,0,14,11,14,"1.914260,2.545037,3.255276,4.115697"
step25_pairwise_e5_blend_w0p0200_l2p0,label_blend,0.02,2.0,0.6596832671403501,-0.0015772912388828386,0.1858204657621244,"{1: 126, 2: 63, 3: 52, 4: 35, 5: 22}","{1: 140, 2: 65, 3: 42, 4: 29, 5: 22}",60,28,32,-0.06666666666666667,1,11,9,17,"1.915017,2.541150,3.258906,4.095416"
step25_pairwise_e5_resid_w0p0200_l2p0,residual_blend,0.02,2.0,0.6596832671403501,-0.0015772912388828386,0.1858204657621244,"{1: 126, 2: 63, 3: 52, 4: 35, 5: 22}","{1: 140, 2: 65, 3: 42, 4: 29, 5: 22}",60,28,32,-0.06666666666666667,1,11,9,17,"1.915017,2.541150,3.258906,4.095416"
step25_modernbert_best_blend_w0p0300_l1p0,label_blend,0.03,1.0,0.6596666628505541,-0.0015938955286788348,0.17910905636615124,"{1: 126, 2: 61, 3: 54, 4: 35, 5: 22}","{1: 139, 2: 66, 3: 39, 4: 31, 5: 23}",56,24,32,-0.14285714285714285,0,10,7,12,"1.914370,2.539533,3.246935,4.082038"
step25_modernbert_second_blend_w0p0300_l1p0,label_blend,0.03,1.0,0.6596666628505541,-0.0015938955286788348,0.17910905636615124,"{1: 126, 2: 61, 3: 54, 4: 35, 5: 22}","{1: 139, 2: 66, 3: 39, 4: 31, 5: 23}",56,24,32,-0.14285714285714285,0,10,7,12,"1.914370,2.539533,3.246935,4.082038"
step25_pairwise_specter2_blend_w0p0150_l1p0,label_blend,0.015,1.0,0.6596625662542049,-0.0015979921250279805,0.16904194227219152,"{1: 124, 2: 61, 3: 56, 4: 34, 5: 23}","{1: 137, 2: 67, 3: 38, 4: 33, 5: 23}",42,15,27,-0.2857142857142857,2,9,4,9,"1.904756,2.526486,3.231853,4.076892"
step25_pairwise_specter2_resid_w0p0150_l1p0,residual_blend,0.015,1.0,0.6596625662542049,-0.0015979921250279805,0.16904194227219152,"{1: 124, 2: 61, 3: 56, 4: 34, 5: 23}","{1: 137, 2: 67, 3: 38, 4: 33, 5: 23}",42,15,27,-0.2857142857142857,2,9,4,9,"1.904756,2.526486,3.231853,4.076892"
step25_deberta_v3_blend_w0p0300_l4p0,label_blend,0.03,4.0,0.6596604024009167,-0.0016001559783161978,0.18246476106413786,"{1: 124, 2: 66, 3: 52, 4: 34, 5: 22}","{1: 142, 2: 61, 3: 43, 4: 29, 5: 23}",66,30,36,-0.09090909090909091,0,9,11,15,"1.916732,2.548167,3.254454,4.090157"
step25_pairwise_specter2_blend_w0p0075_l1p0,label_blend,0.0075,1.0,0.6596548294230336,-0.0016057289561993704,0.16904194227219152,"{1: 124, 2: 61, 3: 56, 4: 35, 5: 22}","{1: 137, 2: 67, 3: 39, 4: 32, 5: 23}",39,15,24,-0.23076923076923078,1,7,3,8,"1.906692,2.525439,3.240066,4.079536"
step25_pairwise_specter2_resid_w0p0075_l1p0,residual_blend,0.0075,1.0,0.6596548294230336,-0.0016057289561993704,0.16904194227219152,"{1: 124, 2: 61, 3: 56, 4: 35, 5: 22}","{1: 137, 2: 67, 3: 39, 4: 32, 5: 23}",39,15,24,-0.23076923076923078,1,7,3,8,"1.906692,2.525439,3.240066,4.079536"
step25_modernbert_best_blend_w0p0300_l0p5,label_blend,0.03,0.5,0.6596467562820323,-0.001613802097200634,0.17910905636615124,"{1: 126, 2: 61, 3: 54, 4: 35, 5: 22}","{1: 139, 2: 66, 3: 39, 4: 32, 5: 22}",64,30,34,-0.0625,0,14,7,13,"1.916671,2.538990,3.251193,4.120047"
step25_modernbert_second_blend_w0p0300_l0p5,label_blend,0.03,0.5,0.6596467562820323,-0.001613802097200634,0.17910905636615124,"{1: 126, 2: 61, 3: 54, 4: 35, 5: 22}","{1: 139, 2: 66, 3: 39, 4: 32, 5: 22}",64,30,34,-0.0625,0,14,7,13,"1.916671,2.538990,3.251193,4.120047"
step25_pairwise_specter2_blend_w0p0200_l2p0,label_blend,0.02,2.0,0.6596262222052697,-0.0016343361739632467,0.17239764697017806,"{1: 124, 2: 62, 3: 55, 4: 35, 5: 22}","{1: 138, 2: 66, 3: 40, 4: 31, 5: 23}",54,25,29,-0.07407407407407407,0,12,4,10,"1.911029,2.538160,3.255363,4.091851"
step25_pairwise_specter2_resid_w0p0200_l2p0,residual_blend,0.02,2.0,0.6596262222052697,-0.0016343361739632467,0.17239764697017806,"{1: 124, 2: 62, 3: 55, 4: 35, 5: 22}","{1: 138, 2: 66, 3: 40, 4: 31, 5: 23}",54,25,29,-0.07407407407407407,0,12,4,10,"1.911029,2.538160,3.255363,4.091851"
step25_pairwise_specter2_blend_w0p0200_l1p0,label_blend,0.02,1.0,0.6596203820736342,-0.0016401763055987617,0.17239764697017806,"{1: 124, 2: 62, 3: 55, 4: 35, 5: 22}","{1: 138, 2: 66, 3: 40, 4: 31, 5: 23}",51,23,28,-0.09803921568627451,0,11,4,10,"1.909773,2.534769,3.251823,4.090109"
step25_pairwise_specter2_resid_w0p0200_l1p0,residual_blend,0.02,1.0,0.6596203820736342,-0.0016401763055987617,0.17239764697017806,"{1: 124, 2: 62, 3: 55, 4: 35, 5: 22}","{1: 138, 2: 66, 3: 40, 4: 31, 5: 23}",51,23,28,-0.09803921568627451,0,11,4,10,"1.909773,2.534769,3.251823,4.090109"
step25_deberta_v3_blend_w0p0200_l2p0,label_blend,0.02,2.0,0.6596149510413192,-0.001645607337913746,0.17575335166816472,"{1: 124, 2: 64, 3: 54, 4: 34, 5: 22}","{1: 140, 2: 63, 3: 42, 4: 30, 5: 23}",46,20,26,-0.13043478260869565,0,8,9,12,"1.911144,2.534698,3.246495,4.090990"
step25_deberta_v3_resid_w0p0200_l2p0,residual_blend,0.02,2.0,0.6596149510413192,-0.001645607337913746,0.17575335166816472,"{1: 124, 2: 64, 3: 54, 4: 34, 5: 22}","{1: 140, 2: 63, 3: 42, 4: 30, 5: 23}",46,20,26,-0.13043478260869565,0,8,9,12,"1.911144,2.534698,3.246495,4.090990"
step25_modernbert_best_blend_w0p0025_l0p5,label_blend,0.0025,0.5,0.6596089163803837,-0.0016516419988492625,0.189176170460111,"{1: 125, 2: 65, 3: 54, 4: 32, 5: 22}","{1: 139, 2: 66, 3: 43, 4: 28, 5: 22}",78,39,39,0.0,0,20,12,17,"1.910315,2.551644,3.291914,4.125561"
step25_modernbert_best_blend_w0p0050_l0p5,label_blend,0.005,0.5,0.6596089163803837,-0.0016516419988492625,0.189176170460111,"{1: 125, 2: 65, 3: 54, 4: 32, 5: 22}","{1: 139, 2: 66, 3: 43, 4: 28, 5: 22}",78,39,39,0.0,0,20,12,17,"1.910315,2.551644,3.291914,4.125561"
step25_modernbert_best_resid_w0p0025_l0p5,residual_blend,0.0025,0.5,0.6596089163803837,-0.0016516419988492625,0.189176170460111,"{1: 125, 2: 65, 3: 54, 4: 32, 5: 22}","{1: 139, 2: 66, 3: 43, 4: 28, 5: 22}",78,39,39,0.0,0,20,12,17,"1.910315,2.551644,3.291914,4.125561"
step25_modernbert_best_resid_w0p0050_l0p5,residual_blend,0.005,0.5,0.6596089163803837,-0.0016516419988492625,0.189176170460111,"{1: 125, 2: 65, 3: 54, 4: 32, 5: 22}","{1: 139, 2: 66, 3: 43, 4: 28, 5: 22}",78,39,39,0.0,0,20,12,17,"1.910315,2.551644,3.291914,4.125561"
step25_modernbert_second_blend_w0p0025_l0p5,label_blend,0.0025,0.5,0.6596089163803837,-0.0016516419988492625,0.189176170460111,"{1: 125, 2: 65, 3: 54, 4: 32, 5: 22}","{1: 139, 2: 66, 3: 43, 4: 28, 5: 22}",78,39,39,0.0,0,20,12,17,"1.910315,2.551644,3.291914,4.125561"
step25_modernbert_second_blend_w0p0050_l0p5,label_blend,0.005,0.5,0.6596089163803837,-0.0016516419988492625,0.189176170460111,"{1: 125, 2: 65, 3: 54, 4: 32, 5: 22}","{1: 139, 2: 66, 3: 43, 4: 28, 5: 22}",78,39,39,0.0,0,20,12,17,"1.910315,2.551644,3.291914,4.125561"
step25_modernbert_second_resid_w0p0025_l0p5,residual_blend,0.0025,0.5,0.6596089163803837,-0.0016516419988492625,0.189176170460111,"{1: 125, 2: 65, 3: 54, 4: 32, 5: 22}","{1: 139, 2: 66, 3: 43, 4: 28, 5: 22}",78,39,39,0.0,0,20,12,17,"1.910315,2.551644,3.291914,4.125561"
step25_modernbert_second_resid_w0p0050_l0p5,residual_blend,0.005,0.5,0.6596089163803837,-0.0016516419988492625,0.189176170460111,"{1: 125, 2: 65, 3: 54, 4: 32, 5: 22}","{1: 139, 2: 66, 3: 43, 4: 28, 5: 22}",78,39,39,0.0,0,20,12,17,"1.910315,2.551644,3.291914,4.125561"
step25_scibert_finetune_blend_w0p0050_l1p0,label_blend,0.005,1.0,0.6595964701887194,-0.0016640881905135574,0.17239764697017815,"{1: 125, 2: 61, 3: 55, 4: 35, 5: 22}","{1: 139, 2: 65, 3: 41, 4: 30, 5: 23}",46,21,25,-0.08695652173913043,0,8,5,12,"1.911385,2.534984,3.247925,4.091487"
step25_scibert_finetune_resid_w0p0050_l1p0,residual_blend,0.005,1.0,0.6595964701887194,-0.0016640881905135574,0.17239764697017815,"{1: 125, 2: 61, 3: 55, 4: 35, 5: 22}","{1: 139, 2: 65, 3: 41, 4: 30, 5: 23}",46,21,25,-0.08695652173913043,0,8,5,12,"1.911385,2.534984,3.247925,4.091487"
step25_specter2_finetune_blend_w0p0200_l0p5,label_blend,0.02,0.5,0.6595958392209604,-0.0016647191582724874,0.1723976469701781,"{1: 124, 2: 62, 3: 55, 4: 35, 5: 22}","{1: 137, 2: 67, 3: 39, 4: 33, 5: 22}",39,16,23,-0.1794871794871795,0,7,4,9,"1.904852,2.528135,3.239147,4.111060"
step25_specter2_finetune_resid_w0p0200_l0p5,residual_blend,0.02,0.5,0.6595958392209604,-0.0016647191582724874,0.1723976469701781,"{1: 124, 2: 62, 3: 55, 4: 35, 5: 22}","{1: 137, 2: 67, 3: 39, 4: 33, 5: 22}",39,16,23,-0.1794871794871795,0,7,4,9,"1.904852,2.528135,3.239147,4.111060"
step25_openalex_anchor_blend_w0p0025_l0p5,label_blend,0.0025,0.5,0.659589875110368,-0.001670683268864881,0.18582046576212444,"{1: 126, 2: 63, 3: 53, 4: 34, 5: 22}","{1: 140, 2: 65, 3: 42, 4: 28, 5: 23}",71,35,36,-0.014084507042253521,0,14,10,16,"1.919638,2.548878,3.264300,4.090798"
step25_openalex_anchor_resid_w0p0025_l0p5,residual_blend,0.0025,0.5,0.659589875110368,-0.001670683268864881,0.18582046576212444,"{1: 126, 2: 63, 3: 53, 4: 34, 5: 22}","{1: 140, 2: 65, 3: 42, 4: 28, 5: 23}",71,35,36,-0.014084507042253521,0,14,10,16,"1.919638,2.548878,3.264300,4.090798"
step25_openalex_anchor_blend_w0p0050_l1p0,label_blend,0.005,1.0,0.6595882333170761,-0.0016723250621568653,0.1757533516681647,"{1: 126, 2: 60, 3: 55, 4: 35, 5: 22}","{1: 138, 2: 67, 3: 39, 4: 31, 5: 23}",55,25,30,-0.09090909090909091,0,7,6,11,"1.914259,2.536608,3.252727,4.095766"
step25_openalex_anchor_resid_w0p0050_l1p0,residual_blend,0.005,1.0,0.6595882333170761,-0.0016723250621568653,0.1757533516681647,"{1: 126, 2: 60, 3: 55, 4: 35, 5: 22}","{1: 138, 2: 67, 3: 39, 4: 31, 5: 23}",55,25,30,-0.09090909090909091,0,7,6,11,"1.914259,2.536608,3.252727,4.095766"
step25_pairwise_specter2_blend_w0p0200_l0p5,label_blend,0.02,0.5,0.6595652903598415,-0.0016952680193914604,0.18582046576212438,"{1: 124, 2: 65, 3: 52, 4: 35, 5: 22}","{1: 138, 2: 67, 3: 39, 4: 32, 5: 22}",59,27,32,-0.0847457627118644,0,12,7,12,"1.911135,2.548494,3.255637,4.103116"
step25_pairwise_specter2_resid_w0p0200_l0p5,residual_blend,0.02,0.5,0.6595652903598415,-0.0016952680193914604,0.18582046576212438,"{1: 124, 2: 65, 3: 52, 4: 35, 5: 22}","{1: 138, 2: 67, 3: 39, 4: 32, 5: 22}",59,27,32,-0.0847457627118644,0,12,7,12,"1.911135,2.548494,3.255637,4.103116"
step25_pairwise_specter2_blend_w0p0300_l2p0,label_blend,0.03,2.0,0.659550259276289,-0.0017102991029439574,0.17575335166816464,"{1: 124, 2: 63, 3: 54, 4: 35, 5: 22}","{1: 138, 2: 66, 3: 40, 4: 31, 5: 23}",58,26,32,-0.10344827586206896,1,13,5,10,"1.910065,2.542225,3.254841,4.096607"
step25_llm_zeroshot_v2_blend_w0p0100_l1p0,label_blend,0.01,1.0,0.6595446148175036,-0.0017159435617293273,0.18246476106413784,"{1: 126, 2: 62, 3: 55, 4: 34, 5: 21}","{1: 142, 2: 63, 3: 42, 4: 30, 5: 21}",75,36,39,-0.04,0,15,11,20,"1.921468,2.541310,3.263773,4.122781"
step25_llm_zeroshot_v2_resid_w0p0100_l1p0,residual_blend,0.01,1.0,0.6595446148175036,-0.0017159435617293273,0.18246476106413784,"{1: 126, 2: 62, 3: 55, 4: 34, 5: 21}","{1: 142, 2: 63, 3: 42, 4: 30, 5: 21}",75,36,39,-0.04,0,15,11,20,"1.921468,2.541310,3.263773,4.122781"
step25_specter2_finetune_blend_w0p0100_l1p0,label_blend,0.01,1.0,0.6595355559800964,-0.0017250023991365326,0.17575335166816466,"{1: 126, 2: 61, 3: 54, 4: 35, 5: 22}","{1: 139, 2: 65, 3: 40, 4: 32, 5: 22}",51,23,28,-0.09803921568627451,0,9,7,12,"1.912929,2.538595,3.246675,4.108013"
step25_specter2_finetune_resid_w0p0100_l1p0,residual_blend,0.01,1.0,0.6595355559800964,-0.0017250023991365326,0.17575335166816466,"{1: 126, 2: 61, 3: 54, 4: 35, 5: 22}","{1: 139, 2: 65, 3: 40, 4: 32, 5: 22}",51,23,28,-0.09803921568627451,0,9,7,12,"1.912929,2.538595,3.246675,4.108013"
step25_pairwise_specter2_blend_w0p0025_l0p5,label_blend,0.0025,0.5,0.6595227816762053,-0.0017377767030276603,0.17239764697017812,"{1: 125, 2: 61, 3: 55, 4: 35, 5: 22}","{1: 139, 2: 65, 3: 39, 4: 32, 5: 23}",42,15,27,-0.2857142857142857,0,8,5,10,"1.912613,2.528126,3.239852,4.082621"
step25_pairwise_specter2_resid_w0p0025_l0p5,residual_blend,0.0025,0.5,0.6595227816762053,-0.0017377767030276603,0.17239764697017812,"{1: 125, 2: 61, 3: 55, 4: 35, 5: 22}","{1: 139, 2: 65, 3: 39, 4: 32, 5: 23}",42,15,27,-0.2857142857142857,0,8,5,10,"1.912613,2.528126,3.239852,4.082621"
step25_specter2_finetune_blend_w0p0200_l4p0,label_blend,0.02,4.0,0.6595170608277614,-0.0017434975514715179,0.1858204657621244,"{1: 125, 2: 64, 3: 52, 4: 35, 5: 22}","{1: 138, 2: 67, 3: 41, 4: 30, 5: 22}",57,26,31,-0.08771929824561403,0,11,8,14,"1.912263,2.546357,3.254865,4.101997"
step25_specter2_finetune_resid_w0p0200_l4p0,residual_blend,0.02,4.0,0.6595170608277614,-0.0017434975514715179,0.1858204657621244,"{1: 125, 2: 64, 3: 52, 4: 35, 5: 22}","{1: 138, 2: 67, 3: 41, 4: 30, 5: 22}",57,26,31,-0.08771929824561403,0,11,8,14,"1.912263,2.546357,3.254865,4.101997"
step25_specter2_finetune_blend_w0p0150_l2p0,label_blend,0.015,2.0,0.6595070992486771,-0.0017534591305558012,0.1757533516681647,"{1: 125, 2: 62, 3: 54, 4: 35, 5: 22}","{1: 138, 2: 66, 3: 42, 4: 30, 5: 22}",48,22,26,-0.08333333333333333,0,10,6,13,"1.909346,2.538230,3.253583,4.103066"
step25_specter2_finetune_resid_w0p0150_l2p0,residual_blend,0.015,2.0,0.6595070992486771,-0.0017534591305558012,0.1757533516681647,"{1: 125, 2: 62, 3: 54, 4: 35, 5: 22}","{1: 138, 2: 66, 3: 42, 4: 30, 5: 22}",48,22,26,-0.08333333333333333,0,10,6,13,"1.909346,2.538230,3.253583,4.103066"
step25_deberta_v3_blend_w0p0025_l0p5,label_blend,0.0025,0.5,0.6594921120225183,-0.0017684463567145814,0.16176810923397364,"{1: 125, 2: 59, 3: 57, 4: 35, 5: 22}","{1: 139, 2: 63, 3: 42, 4: 32, 5: 22}",45,19,26,-0.15555555555555556,0,7,3,10,"1.912277,2.521242,3.249591,4.109851"
step25_deberta_v3_resid_w0p0025_l0p5,residual_blend,0.0025,0.5,0.6594921120225183,-0.0017684463567145814,0.16176810923397364,"{1: 125, 2: 59, 3: 57, 4: 35, 5: 22}","{1: 139, 2: 63, 3: 42, 4: 32, 5: 22}",45,19,26,-0.15555555555555556,0,7,3,10,"1.912277,2.521242,3.249591,4.109851"
step25_deberta_v3_blend_w0p0150_l0p5,label_blend,0.015,0.5,0.6594921120225183,-0.0017684463567145814,0.1723976469701781,"{1: 124, 2: 63, 3: 55, 4: 34, 5: 22}","{1: 139, 2: 64, 3: 42, 4: 30, 5: 23}",45,20,25,-0.1111111111111111,0,8,8,11,"1.910437,2.532143,3.257257,4.089472"
step25_deberta_v3_resid_w0p0150_l0p5,residual_blend,0.015,0.5,0.6594921120225183,-0.0017684463567145814,0.1723976469701781,"{1: 124, 2: 63, 3: 55, 4: 34, 5: 22}","{1: 139, 2: 64, 3: 42, 4: 30, 5: 23}",45,20,25,-0.1111111111111111,0,8,8,11,"1.910437,2.532143,3.257257,4.089472"
step25_deberta_v3_blend_w0p0300_l2p0,label_blend,0.03,2.0,0.6594708141544499,-0.001789744224783063,0.189176170460111,"{1: 124, 2: 67, 3: 51, 4: 34, 5: 22}","{1: 142, 2: 62, 3: 42, 4: 29, 5: 23}",69,31,38,-0.10144927536231885,0,10,12,16,"1.916847,2.551910,3.258230,4.089775"
step25_pairwise_specter2_blend_w0p0300_l4p0,label_blend,0.03,4.0,0.6594698452071653,-0.0017907131720675817,0.17575335166816466,"{1: 124, 2: 63, 3: 55, 4: 34, 5: 22}","{1: 138, 2: 66, 3: 41, 4: 30, 5: 23}",60,27,33,-0.1,0,13,6,11,"1.910308,2.541368,3.259765,4.092523"
step25_scibert_finetune_blend_w0p0025_l1p0,label_blend,0.0025,1.0,0.659463394456079,-0.0017971639231538772,0.17239764697017806,"{1: 125, 2: 61, 3: 55, 4: 35, 5: 22}","{1: 137, 2: 67, 3: 40, 4: 31, 5: 23}",44,20,24,-0.09090909090909091,0,7,5,9,"1.907870,2.532791,3.248119,4.089949"
step25_scibert_finetune_resid_w0p0025_l1p0,residual_blend,0.0025,1.0,0.659463394456079,-0.0017971639231538772,0.17239764697017806,"{1: 125, 2: 61, 3: 55, 4: 35, 5: 22}","{1: 137, 2: 67, 3: 40, 4: 31, 5: 23}",44,20,24,-0.09090909090909091,0,7,5,9,"1.907870,2.532791,3.248119,4.089949"
